	sub_id	agent	tau_gen	lambda_gen	interrupted	duration	n_tr	n_tr_b1	n_tr_b2	n_tr_b3	mean_tr_over_blocks	std_tr_over_blocks	n_tr_r1	n_tr_r2	n_tr_r3	n_tr_r4	n_tr_r5	n_tr_r6	n_tr_r7	n_tr_r8	n_tr_r9	n_tr_r10	n_val_actions	n_val_blocks	n_val_rounds	n_drills	p_drills	mean_drills	std_drills	n_steps	p_steps	n_drills_b1	n_drills_b2	n_drills_b3	mean_drills_b1	mean_drills_b2	mean_drills_b3	n_steps_b1	n_steps_b2	n_steps_b3	n_drills_r01	n_drills_r02	n_drills_r03	n_drills_r04	n_drills_r05	n_drills_r06	n_drills_r07	n_drills_r08	n_drills_r09	n_drills_r10	n_steps_r01	n_steps_r02	n_steps_r03	n_steps_r04	n_steps_r05	n_steps_r06	n_steps_r07	n_steps_r08	n_steps_r09	n_steps_r10	n_tr_giv_hides_0	n_tr_giv_hides_1	p_tr_giv_hides_0	p_tr_giv_hides_1	p_unv_if_drill	p_unv_if_step	p_visible_hide_giv_0.0_tr_disc	p_visible_hide_giv_1.0_tr_disc	n_tr_giv_hides_2	p_tr_giv_hides_2	n_tr_giv_hides_3	p_tr_giv_hides_3	n_tr_giv_hides_4	n_tr_giv_hides_5	p_tr_giv_hides_4	p_tr_giv_hides_5	n_tr_giv_hides_6	p_tr_giv_hides_6
3666	A3_rep-1_tau-325_lambda-400_part-16	A3	0.325	0.4	0	n/a	11.0	2.0	6.0	3.0	3.6666666666666665	1.699673171197595	1.0	0.0	2.0	1.0	0.0	1.0	2.0	1.0	1.0	2.0	299	3	30	75	0.2508361204013378	0.2508361204013378	0.4334943610975157	224	0.7491638795986622	23	28	24	0.22549019607843138	0.32558139534883723	0.21621621621621623	79	58	87	6	10	10	6	9	9	7	7	11	0	19	26	22	22	27	17	19	27	25	20	1.0	2.0	0.022222222222222223	0.03389830508474576	1.0933333333333333	n/a	0.4	0.36363636363636365	4.0	0.03389830508474576	3.0	0.10344827586206896	1.0	0.0	0.027777777777777776	0.0	n/a	n/a
3667	A3_rep-1_tau-325_lambda-400_part-17	A3	0.325	0.4	0	n/a	5.0	1.0	4.0	0.0	1.6666666666666667	1.699673171197595	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	316	3	30	78	0.2468354430379747	0.2468354430379747	0.43117016025952143	238	0.7531645569620253	34	12	32	0.3063063063063063	0.1411764705882353	0.26666666666666666	77	73	88	7	12	9	10	7	7	5	8	12	1	29	24	16	15	29	19	22	25	24	35	0.0	0.0	0.0	0.0	1.3974358974358974	n/a	0.0	0.2	4.0	0.0392156862745098	0.0	0.0	1.0	n/a	0.011904761904761904	n/a	n/a	n/a
3668	A3_rep-1_tau-325_lambda-400_part-18	A3	0.325	0.4	0	n/a	7.0	2.0	2.0	3.0	2.3333333333333335	0.4714045207910317	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	318	3	30	89	0.279874213836478	0.279874213836478	0.44893723198894003	229	0.720125786163522	29	30	30	0.2636363636363636	0.28846153846153844	0.28846153846153844	81	74	74	9	10	8	11	7	15	11	9	9	0	17	21	27	25	29	21	25	19	22	23	1.0	2.0	0.010416666666666666	0.03076923076923077	1.4269662921348314	n/a	0.6285714285714286	0.42857142857142855	3.0	0.022900763358778626	0.0	0.0	1.0	n/a	0.07692307692307693	n/a	n/a	n/a
3669	A3_rep-1_tau-325_lambda-400_part-19	A3	0.325	0.4	0	n/a	8.0	3.0	4.0	1.0	2.6666666666666665	1.247219128924647	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	322	3	30	72	0.2236024844720497	0.2236024844720497	0.4166586293477869	250	0.7763975155279503	29	15	28	0.25217391304347825	0.16304347826086957	0.24347826086956523	86	77	87	11	7	6	10	7	5	7	11	8	0	23	28	19	24	29	24	29	25	20	29	0.0	4.0	0.0	0.08163265306122448	1.2638888888888888	n/a	0.12	0.125	0.0	0.0	3.0	0.01875	1.0	n/a	0.043478260869565216	n/a	n/a	n/a
3670	A3_rep-1_tau-325_lambda-400_part-2	A3	0.325	0.4	0	n/a	10.0	1.0	4.0	5.0	3.3333333333333335	1.699673171197595	1.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	3.0	298	3	30	66	0.2214765100671141	0.2214765100671141	0.4152404912284032	232	0.7785234899328859	24	21	21	0.21052631578947367	0.23333333333333334	0.22340425531914893	90	69	73	6	6	5	7	13	9	7	8	5	0	20	22	17	18	23	27	29	28	24	24	0.0	6.0	0.0	0.0594059405940594	1.2727272727272727	n/a	0.4791666666666667	0.4	2.0	0.02127659574468085	1.0	0.015873015873015872	1.0	n/a	0.125	n/a	n/a	n/a
3671	A3_rep-1_tau-325_lambda-400_part-20	A3	0.325	0.4	0	n/a	8.0	3.0	3.0	2.0	2.6666666666666665	0.4714045207910317	1.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	307	3	30	76	0.247557003257329	0.247557003257329	0.4315930182423944	231	0.752442996742671	29	23	24	0.27358490566037735	0.24468085106382978	0.22429906542056074	77	71	83	9	12	6	16	8	9	5	5	6	0	16	19	19	20	28	22	24	31	20	32	3.0	0.0	0.04285714285714286	0.0	1.2236842105263157	n/a	0.4857142857142857	0.375	1.0	0.05555555555555555	2.0	0.034482758620689655	0.0	2.0	0.0	0.047619047619047616	n/a	n/a
3672	A3_rep-1_tau-325_lambda-400_part-21	A3	0.325	0.4	0	n/a	14.0	5.0	4.0	5.0	4.666666666666667	0.4714045207910317	2.0	2.0	2.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	280	3	30	51	0.18214285714285713	0.18214285714285713	0.38596222190091845	229	0.8178571428571428	16	18	17	0.16326530612244897	0.20224719101123595	0.1827956989247312	82	71	76	5	7	1	2	6	10	7	3	8	2	13	28	17	11	30	17	22	33	25	33	2.0	11.0	0.047619047619047616	0.06077348066298342	0.8235294117647058	n/a	0.1891891891891892	0.21428571428571427	0.0	0.0	0.0	0.0	1.0	n/a	0.05555555555555555	n/a	n/a	n/a
3673	A3_rep-1_tau-325_lambda-400_part-22	A3	0.325	0.4	0	n/a	14.0	4.0	4.0	6.0	4.666666666666667	0.9428090415820634	1.0	0.0	0.0	3.0	2.0	2.0	2.0	1.0	1.0	2.0	271	3	30	65	0.23985239852398524	0.23985239852398524	0.42699323817395124	206	0.7601476014760148	22	22	21	0.22	0.23655913978494625	0.2692307692307692	78	71	57	6	10	14	3	6	6	5	8	7	0	19	26	22	13	20	22	19	25	22	18	3.0	3.0	0.04918032786885246	0.061224489795918366	1.3846153846153846	n/a	0.46153846153846156	0.5	0.0	0.0	1.0	0.023809523809523808	7.0	n/a	0.06862745098039216	n/a	n/a	n/a
3674	A3_rep-1_tau-325_lambda-400_part-23	A3	0.325	0.4	0	n/a	5.0	1.0	2.0	2.0	1.6666666666666667	0.4714045207910317	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	330	3	30	94	0.28484848484848485	0.28484848484848485	0.45134224877359674	236	0.7151515151515152	32	27	35	0.2882882882882883	0.24545454545454545	0.3211009174311927	79	83	74	17	13	6	9	9	8	11	10	11	0	19	23	21	27	26	26	25	26	25	18	0.0	2.0	0.0	0.013605442176870748	1.627659574468085	n/a	0.08	0.2	1.0	0.027777777777777776	1.0	0.043478260869565216	1.0	0.0	0.030303030303030304	0.0	0.0	0.0
3675	A3_rep-1_tau-325_lambda-400_part-24	A3	0.325	0.4	0	n/a	8.0	2.0	4.0	2.0	2.6666666666666665	0.9428090415820634	1.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	308	3	30	77	0.25	0.25	0.4330127018922193	231	0.75	22	28	27	0.21359223300970873	0.27722772277227725	0.25961538461538464	81	73	77	14	5	7	11	11	8	7	6	8	0	15	21	29	25	25	28	27	14	28	19	0.0	2.0	0.0	0.044444444444444446	1.4025974025974026	n/a	0.75	0.625	1.0	0.014705882352941176	2.0	0.02531645569620253	0.0	3.0	0.0	0.07317073170731707	n/a	n/a
3676	A3_rep-1_tau-325_lambda-400_part-25	A3	0.325	0.4	0	n/a	7.0	0.0	5.0	2.0	2.3333333333333335	2.0548046676563256	0.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	320	3	30	71	0.221875	0.221875	0.4155075021885886	249	0.778125	30	18	23	0.25	0.20224719101123595	0.2072072072072072	90	71	88	11	6	7	11	10	10	4	3	9	0	25	23	18	25	18	26	26	25	27	36	0.0	6.0	0.0	0.05042016806722689	1.295774647887324	n/a	0.08108108108108109	0.14285714285714285	0.0	0.0	1.0	0.022222222222222223	0.0	n/a	0.0	n/a	n/a	n/a
3677	A3_rep-1_tau-325_lambda-400_part-26	A3	0.325	0.4	0	n/a	10.0	4.0	3.0	3.0	3.3333333333333335	0.4714045207910317	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	3.0	306	3	30	84	0.27450980392156865	0.27450980392156865	0.4462669284996487	222	0.7254901960784313	26	22	36	0.26	0.205607476635514	0.36363636363636365	74	85	63	6	11	11	8	13	11	8	9	6	1	18	21	25	28	23	25	19	24	13	26	2.0	1.0	0.034482758620689655	0.017241379310344827	1.3928571428571428	n/a	0.10714285714285714	0.3	0.0	0.0	2.0	0.03773584905660377	3.0	2.0	0.06382978723404255	0.16666666666666666	n/a	n/a
3678	A3_rep-1_tau-325_lambda-400_part-27	A3	0.325	0.4	0	n/a	7.0	2.0	2.0	3.0	2.3333333333333335	0.4714045207910317	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	324	3	30	94	0.29012345679012347	0.29012345679012347	0.45381916730155064	230	0.7098765432098766	30	34	30	0.2702702702702703	0.32075471698113206	0.2803738317757009	81	72	77	6	9	15	13	8	13	11	9	9	1	22	27	21	23	28	23	17	24	27	18	1.0	1.0	0.012987012987012988	0.0125	1.4148936170212767	n/a	0.6585365853658537	0.7142857142857143	0.0	0.0	2.0	0.02702702702702703	1.0	1.0	0.019230769230769232	0.125	1.0	0.16666666666666666
3679	A3_rep-1_tau-325_lambda-400_part-28	A3	0.325	0.4	0	n/a	10.0	4.0	5.0	1.0	3.3333333333333335	1.699673171197595	1.0	0.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	295	3	30	75	0.2542372881355932	0.2542372881355932	0.4354316128361061	220	0.7457627118644068	23	20	32	0.23958333333333334	0.23809523809523808	0.2782608695652174	73	64	83	7	13	11	8	7	10	7	7	5	0	18	23	25	17	22	16	24	20	26	29	1.0	1.0	0.021739130434782608	0.015625	1.4133333333333333	n/a	0.4666666666666667	0.6	0.0	0.0	1.0	0.047619047619047616	7.0	0.0	0.051470588235294115	0.0	n/a	n/a
3680	A3_rep-1_tau-325_lambda-400_part-29	A3	0.325	0.4	0	n/a	9.0	3.0	4.0	2.0	3.0	0.816496580927726	1.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	303	3	30	66	0.21782178217821782	0.21782178217821782	0.4127656155579372	237	0.7821782178217822	20	17	29	0.21052631578947367	0.18085106382978725	0.2543859649122807	75	77	85	8	13	7	3	7	8	6	8	5	1	17	23	23	22	29	23	30	19	25	26	2.0	1.0	0.03389830508474576	0.014492753623188406	1.2575757575757576	n/a	0.8571428571428571	0.7777777777777778	1.0	0.015625	0.0	0.0	2.0	0.0	0.046511627906976744	0.0	3.0	0.07142857142857142
3681	A3_rep-1_tau-325_lambda-400_part-3	A3	0.325	0.4	0	n/a	12.0	3.0	5.0	4.0	4.0	0.816496580927726	1.0	2.0	1.0	2.0	0.0	1.0	1.0	2.0	0.0	2.0	281	3	30	66	0.23487544483985764	0.23487544483985764	0.4239209481154908	215	0.7651245551601423	23	20	23	0.21495327102803738	0.24390243902439024	0.25	84	62	69	8	5	7	4	11	9	10	5	7	0	17	17	24	13	25	22	23	26	29	19	3.0	2.0	0.08108108108108109	0.04878048780487805	1.2424242424242424	n/a	0.22641509433962265	0.25	2.0	0.034482758620689655	0.0	0.0	3.0	2.0	0.04918032786885246	0.09523809523809523	n/a	n/a
3682	A3_rep-1_tau-325_lambda-400_part-30	A3	0.325	0.4	0	n/a	8.0	2.0	2.0	4.0	2.6666666666666665	0.9428090415820634	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	306	3	30	60	0.19607843137254902	0.19607843137254902	0.3970285633591488	246	0.803921568627451	20	21	19	0.19047619047619047	0.20588235294117646	0.1919191919191919	85	81	80	3	10	9	9	7	3	6	6	6	1	14	26	23	27	27	23	23	26	30	27	3.0	1.0	0.04477611940298507	0.02857142857142857	1.3166666666666667	n/a	0.4411764705882353	0.5	1.0	0.013333333333333334	2.0	0.0392156862745098	0.0	1.0	0.0	0.03225806451612903	n/a	n/a
3683	A3_rep-1_tau-325_lambda-400_part-31	A3	0.325	0.4	0	n/a	10.0	2.0	5.0	3.0	3.3333333333333335	1.247219128924647	1.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	304	3	30	72	0.23684210526315788	0.23684210526315788	0.42514459003693456	232	0.7631578947368421	27	20	25	0.2647058823529412	0.21505376344086022	0.22935779816513763	75	73	84	7	10	8	6	8	4	11	10	8	0	19	22	22	21	28	24	23	25	28	20	2.0	3.0	0.0392156862745098	0.039473684210526314	1.1944444444444444	n/a	0.4444444444444444	0.4	2.0	0.015625	0.0	0.0	3.0	n/a	0.1	n/a	n/a	n/a
3684	A3_rep-1_tau-325_lambda-400_part-32	A3	0.325	0.4	0	n/a	9.0	3.0	4.0	2.0	3.0	0.816496580927726	1.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	289	3	30	70	0.2422145328719723	0.2422145328719723	0.4284234504991348	219	0.7577854671280276	22	26	22	0.22	0.3170731707317073	0.205607476635514	78	56	85	12	8	11	9	5	7	6	7	5	0	13	24	25	19	31	20	21	29	21	16	1.0	1.0	0.038461538461538464	0.02564102564102564	1.2142857142857142	n/a	0.14285714285714285	0.2222222222222222	3.0	0.022222222222222223	0.0	0.0	4.0	n/a	0.0547945205479452	n/a	n/a	n/a
3685	A3_rep-1_tau-325_lambda-400_part-33	A3	0.325	0.4	0	n/a	10.0	3.0	3.0	4.0	3.3333333333333335	0.4714045207910317	2.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	1.0	304	3	30	68	0.2236842105263158	0.2236842105263158	0.41671283216087146	236	0.7763157894736842	24	26	18	0.2376237623762376	0.25742574257425743	0.17647058823529413	77	75	84	9	8	13	10	10	3	5	5	5	0	12	23	23	26	26	23	22	31	21	29	3.0	0.0	0.041666666666666664	0.0	1.1911764705882353	n/a	0.6666666666666666	0.5	4.0	0.032	1.0	0.03125	2.0	n/a	0.05555555555555555	n/a	n/a	n/a
3686	A3_rep-1_tau-325_lambda-400_part-34	A3	0.325	0.4	0	n/a	10.0	3.0	6.0	1.0	3.3333333333333335	2.0548046676563256	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	310	3	30	77	0.24838709677419354	0.24838709677419354	0.4320774779252917	233	0.7516129032258064	25	19	33	0.21929824561403508	0.24675324675324675	0.2773109243697479	89	58	86	11	10	7	7	12	7	10	9	3	1	24	26	28	18	24	20	22	25	23	23	3.0	2.0	0.045454545454545456	0.0425531914893617	1.3896103896103895	n/a	0.13333333333333333	0.2	4.0	0.031746031746031744	0.0	0.0	1.0	n/a	0.015384615384615385	n/a	n/a	n/a
3687	A3_rep-1_tau-325_lambda-400_part-35	A3	0.325	0.4	0	n/a	10.0	2.0	5.0	3.0	3.3333333333333335	1.247219128924647	1.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	297	3	30	75	0.25252525252525254	0.25252525252525254	0.4344608720728599	222	0.7474747474747475	22	24	29	0.20952380952380953	0.2727272727272727	0.27884615384615385	83	64	75	9	11	5	10	9	5	11	8	7	0	18	25	14	19	23	25	25	23	26	24	3.0	1.0	0.0375	0.008333333333333333	1.3466666666666667	n/a	0.40425531914893614	0.3	1.0	0.07692307692307693	4.0	0.07272727272727272	1.0	n/a	0.034482758620689655	n/a	n/a	n/a
3688	A3_rep-1_tau-325_lambda-400_part-36	A3	0.325	0.4	0	n/a	14.0	3.0	5.0	6.0	4.666666666666667	1.247219128924647	2.0	0.0	1.0	2.0	1.0	2.0	0.0	1.0	2.0	3.0	273	3	30	61	0.22344322344322345	0.22344322344322345	0.41655293702064466	212	0.7765567765567766	22	17	22	0.21568627450980393	0.2125	0.24175824175824176	80	63	69	8	8	8	6	8	3	9	9	2	0	17	28	20	11	25	26	27	24	20	14	2.0	1.0	0.041666666666666664	0.02040816326530612	1.0491803278688525	n/a	0.47761194029850745	0.42857142857142855	1.0	0.02564102564102564	5.0	0.06493506493506493	1.0	4.0	0.027777777777777776	0.16666666666666666	n/a	n/a
3689	A3_rep-1_tau-325_lambda-400_part-37	A3	0.325	0.4	0	n/a	12.0	3.0	5.0	4.0	4.0	0.816496580927726	2.0	3.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	290	3	30	71	0.24482758620689654	0.24482758620689654	0.4299849290835682	219	0.7551724137931034	25	23	23	0.25510204081632654	0.24468085106382978	0.23469387755102042	73	71	75	4	2	7	15	8	12	7	8	8	0	11	21	18	21	19	24	27	28	28	22	2.0	3.0	0.03225806451612903	0.07142857142857142	1.1971830985915493	n/a	0.1774193548387097	0.16666666666666666	3.0	0.030927835051546393	1.0	0.027777777777777776	3.0	n/a	0.05660377358490566	n/a	n/a	n/a
3690	A3_rep-1_tau-325_lambda-400_part-38	A3	0.325	0.4	0	n/a	10.0	3.0	4.0	3.0	3.3333333333333335	0.4714045207910317	2.0	1.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	301	3	30	69	0.2292358803986711	0.2292358803986711	0.4203412798387962	232	0.770764119601329	23	20	26	0.21296296296296297	0.22727272727272727	0.24761904761904763	85	68	79	10	10	5	8	4	8	8	10	6	0	25	17	13	17	29	28	22	26	30	25	1.0	5.0	0.05	0.049019607843137254	1.2028985507246377	n/a	0.21568627450980393	0.4	1.0	0.014492753623188406	2.0	0.03508771929824561	1.0	n/a	0.018867924528301886	n/a	n/a	n/a
3691	A3_rep-1_tau-325_lambda-400_part-39	A3	0.325	0.4	0	n/a	7.0	1.0	3.0	3.0	2.3333333333333335	0.9428090415820634	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	322	3	30	83	0.2577639751552795	0.2577639751552795	0.43740337020584097	239	0.7422360248447205	27	27	29	0.24107142857142858	0.2727272727272727	0.26126126126126126	85	72	82	9	10	12	4	10	13	6	7	11	1	27	25	19	15	26	23	30	29	25	20	0.0	4.0	0.0	0.038461538461538464	1.3132530120481927	n/a	0.38461538461538464	0.42857142857142855	0.0	0.0	1.0	0.017241379310344827	0.0	2.0	0.0	0.07142857142857142	n/a	n/a
3692	A3_rep-1_tau-325_lambda-400_part-4	A3	0.325	0.4	0	n/a	11.0	4.0	5.0	2.0	3.6666666666666665	1.247219128924647	0.0	0.0	0.0	1.0	2.0	2.0	1.0	2.0	1.0	2.0	308	3	30	78	0.2532467532467532	0.2532467532467532	0.4348710558507329	230	0.7467532467532467	29	24	25	0.27102803738317754	0.2857142857142857	0.21367521367521367	78	60	92	11	9	14	10	7	7	9	6	4	1	25	27	22	24	28	17	26	18	22	21	0.0	0.0	0.0	0.0	1.2307692307692308	n/a	0.6231884057971014	0.6363636363636364	0.0	0.0	2.0	0.03571428571428571	9.0	n/a	0.06382978723404255	n/a	n/a	n/a
3693	A3_rep-1_tau-325_lambda-400_part-40	A3	0.325	0.4	0	n/a	8.0	3.0	5.0	0.0	2.6666666666666665	2.0548046676563256	1.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	314	3	30	76	0.24203821656050956	0.24203821656050956	0.4283173102790937	238	0.7579617834394905	25	23	28	0.24752475247524752	0.24731182795698925	0.23333333333333334	76	70	92	14	14	10	4	7	7	7	8	5	0	19	22	26	15	29	23	22	26	31	25	1.0	4.0	0.022222222222222223	0.046511627906976744	1.2763157894736843	n/a	0.23809523809523808	0.375	1.0	0.014492753623188406	2.0	0.017543859649122806	n/a	n/a	n/a	n/a	n/a	n/a
3694	A3_rep-1_tau-325_lambda-400_part-41	A3	0.325	0.4	0	n/a	13.0	3.0	5.0	5.0	4.333333333333333	0.9428090415820634	1.0	0.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	3.0	277	3	30	63	0.22743682310469315	0.22743682310469315	0.4191769490331471	214	0.7725631768953068	30	20	13	0.2857142857142857	0.22727272727272727	0.15476190476190477	75	68	71	7	11	10	3	7	8	7	6	4	0	19	25	18	19	21	19	22	28	29	14	0.0	2.0	0.0	0.0392156862745098	1.2063492063492063	n/a	0.36666666666666664	0.38461538461538464	1.0	0.034482758620689655	6.0	0.06741573033707865	4.0	n/a	0.06451612903225806	n/a	n/a	n/a
3695	A3_rep-1_tau-325_lambda-400_part-42	A3	0.325	0.4	0	n/a	5.0	3.0	1.0	1.0	1.6666666666666667	0.9428090415820634	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	330	3	30	82	0.24848484848484848	0.24848484848484848	0.4321343871509306	248	0.7515151515151515	23	35	24	0.21100917431192662	0.3125	0.22018348623853212	86	77	85	5	7	9	9	11	14	10	6	10	1	18	18	27	27	25	22	20	30	26	35	2.0	1.0	0.043478260869565216	0.018867924528301886	1.2439024390243902	n/a	0.32	0.4	1.0	0.014705882352941176	0.0	0.0	1.0	n/a	0.010869565217391304	n/a	n/a	n/a
3696	A3_rep-1_tau-325_lambda-400_part-43	A3	0.325	0.4	0	n/a	7.0	1.0	5.0	1.0	2.3333333333333335	1.8856180831641267	1.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	321	3	30	78	0.24299065420560748	0.24299065420560748	0.4288894917975239	243	0.7570093457943925	24	26	28	0.22018348623853212	0.2826086956521739	0.23333333333333334	85	66	92	6	6	12	9	12	8	8	7	9	1	19	24	24	19	24	28	28	24	27	26	3.0	0.0	0.04285714285714286	0.0	1.2435897435897436	n/a	0.2894736842105263	0.14285714285714285	3.0	0.05263157894736842	0.0	0.0	0.0	1.0	0.0	0.020833333333333332	0.0	0.0
3697	A3_rep-1_tau-325_lambda-400_part-44	A3	0.325	0.4	0	n/a	8.0	2.0	3.0	3.0	2.6666666666666665	0.4714045207910317	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	1.0	308	3	30	80	0.2597402597402597	0.2597402597402597	0.43849202639309437	228	0.7402597402597403	27	27	26	0.24324324324324326	0.2647058823529412	0.2736842105263158	84	75	69	10	13	12	9	7	9	10	2	7	1	15	23	24	21	21	27	26	28	19	24	1.0	2.0	0.010752688172043012	0.03278688524590164	1.3	n/a	0.6111111111111112	0.5	0.0	0.0	2.0	0.04878048780487805	0.0	3.0	0.0	0.07317073170731707	n/a	n/a
3698	A3_rep-1_tau-325_lambda-400_part-45	A3	0.325	0.4	0	n/a	11.0	3.0	7.0	1.0	3.6666666666666665	2.494438257849294	1.0	1.0	1.0	2.0	0.0	1.0	2.0	0.0	1.0	2.0	283	3	30	65	0.22968197879858657	0.22968197879858657	0.420628300776056	218	0.7703180212014135	19	17	29	0.18811881188118812	0.2537313432835821	0.25217391304347825	82	50	86	13	8	8	4	7	7	8	8	2	0	13	21	17	17	29	26	18	28	24	25	1.0	1.0	0.016129032258064516	0.037037037037037035	1.4615384615384615	n/a	0.5454545454545454	0.45454545454545453	7.0	0.10144927536231885	2.0	0.016	n/a	n/a	n/a	n/a	n/a	n/a
3699	A3_rep-1_tau-325_lambda-400_part-46	A3	0.325	0.4	0	n/a	8.0	2.0	3.0	3.0	2.6666666666666665	0.4714045207910317	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	302	3	30	76	0.25165562913907286	0.25165562913907286	0.43396436888492385	226	0.7483443708609272	31	20	25	0.29523809523809524	0.22727272727272727	0.22935779816513763	74	68	84	6	8	9	8	8	9	9	8	11	0	19	26	16	28	28	17	23	28	25	16	1.0	1.0	0.02127659574468085	0.0196078431372549	1.2763157894736843	n/a	0.6333333333333333	0.5	0.0	0.0	5.0	0.02857142857142857	1.0	n/a	0.5	n/a	n/a	n/a
3700	A3_rep-1_tau-325_lambda-400_part-47	A3	0.325	0.4	0	n/a	11.0	5.0	5.0	1.0	3.6666666666666665	1.8856180831641267	2.0	0.0	0.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	281	3	30	55	0.19572953736654805	0.19572953736654805	0.3967612450439497	226	0.8042704626334519	16	17	22	0.1839080459770115	0.21518987341772153	0.19130434782608696	71	62	93	7	9	7	2	9	3	6	8	4	0	15	27	29	17	26	17	21	21	22	31	5.0	0.0	0.05154639175257732	0.0	1.290909090909091	n/a	0.42857142857142855	0.45454545454545453	5.0	0.044642857142857144	0.0	0.0	1.0	n/a	0.029411764705882353	n/a	n/a	n/a
3701	A3_rep-1_tau-325_lambda-400_part-48	A3	0.325	0.4	0	n/a	10.0	4.0	2.0	4.0	3.3333333333333335	0.9428090415820634	2.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0	287	3	30	69	0.24041811846689895	0.24041811846689895	0.42733739220870326	218	0.759581881533101	23	28	18	0.23711340206185566	0.28	0.2	74	72	72	5	8	7	11	5	9	9	8	7	0	9	24	18	25	24	27	27	20	21	23	3.0	1.0	0.04225352112676056	0.022727272727272728	1.1159420289855073	n/a	0.32432432432432434	0.3	2.0	0.021052631578947368	4.0	0.05194805194805195	n/a	n/a	n/a	n/a	n/a	n/a
3702	A3_rep-1_tau-325_lambda-400_part-49	A3	0.325	0.4	0	n/a	7.0	0.0	3.0	4.0	2.3333333333333335	1.699673171197595	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	312	3	30	84	0.2692307692307692	0.2692307692307692	0.44356009979503064	228	0.7307692307692307	34	28	22	0.2833333333333333	0.2978723404255319	0.22448979591836735	86	66	76	9	8	13	9	12	9	9	10	5	0	18	28	23	17	19	27	27	22	22	25	1.0	1.0	0.021739130434782608	0.012658227848101266	1.3928571428571428	n/a	0.4827586206896552	0.42857142857142855	0.0	0.0	0.0	0.0	3.0	2.0	0.039473684210526314	0.18181818181818182	n/a	n/a
3703	A3_rep-1_tau-325_lambda-400_part-5	A3	0.325	0.4	0	n/a	9.0	4.0	3.0	2.0	3.0	0.816496580927726	2.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	311	3	30	67	0.21543408360128619	0.21543408360128619	0.41112314362507035	244	0.7845659163987139	19	19	29	0.1919191919191919	0.18269230769230768	0.26851851851851855	80	85	79	5	11	7	9	9	9	7	5	5	0	11	22	20	27	27	20	26	31	31	29	2.0	5.0	0.04878048780487805	0.03597122302158273	1.3880597014925373	n/a	0.14	0.1111111111111111	0.0	0.0	1.0	0.024390243902439025	0.0	1.0	0.0	0.024390243902439025	n/a	n/a
3704	A3_rep-1_tau-325_lambda-400_part-50	A3	0.325	0.4	0	n/a	10.0	2.0	6.0	2.0	3.3333333333333335	1.8856180831641267	0.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	3.0	286	3	30	66	0.23076923076923078	0.23076923076923078	0.4213250442347432	220	0.7692307692307693	25	17	24	0.23809523809523808	0.2361111111111111	0.22018348623853212	80	55	85	7	9	4	9	4	11	6	10	6	0	29	27	23	19	24	17	21	26	20	14	0.0	1.0	0.0	0.018518518518518517	1.2272727272727273	n/a	0.75	0.6	1.0	0.011627906976744186	8.0	0.09090909090909091	n/a	n/a	n/a	n/a	n/a	n/a
