	sub_id	agent	tau_gen	lambda_gen	interrupted	duration	n_tr	n_tr_b1	n_tr_b2	n_tr_b3	mean_tr_over_blocks	std_tr_over_blocks	n_tr_r1	n_tr_r2	n_tr_r3	n_tr_r4	n_tr_r5	n_tr_r6	n_tr_r7	n_tr_r8	n_tr_r9	n_tr_r10	n_val_actions	n_val_blocks	n_val_rounds	n_drills	p_drills	mean_drills	std_drills	n_steps	p_steps	n_drills_b1	n_drills_b2	n_drills_b3	mean_drills_b1	mean_drills_b2	mean_drills_b3	n_steps_b1	n_steps_b2	n_steps_b3	n_drills_r01	n_drills_r02	n_drills_r03	n_drills_r04	n_drills_r05	n_drills_r06	n_drills_r07	n_drills_r08	n_drills_r09	n_drills_r10	n_steps_r01	n_steps_r02	n_steps_r03	n_steps_r04	n_steps_r05	n_steps_r06	n_steps_r07	n_steps_r08	n_steps_r09	n_steps_r10	n_tr_giv_hides_0	n_tr_giv_hides_1	n_tr_giv_hides_2	n_tr_giv_hides_3	p_tr_giv_hides_0	p_tr_giv_hides_1	p_tr_giv_hides_2	p_tr_giv_hides_3	p_unv_if_drill	p_unv_if_step	p_visible_hide_giv_0.0_tr_disc	p_visible_hide_giv_1.0_tr_disc	n_tr_giv_hides_4	n_tr_giv_hides_5	p_tr_giv_hides_4	p_tr_giv_hides_5	n_tr_giv_hides_6	p_tr_giv_hides_6
882	A3_rep-1_tau-1700_lambda-100_part-10	A3	1.7	0.1	0	n/a	6.0	1.0	2.0	3.0	2.0	0.816496580927726	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	316	3	30	89	0.28164556962025317	0.28164556962025317	0.44980144812298717	227	0.7183544303797469	27	33	29	0.24770642201834864	0.32038834951456313	0.27884615384615385	82	70	75	1	17	8	13	9	15	10	7	9	0	8	19	28	23	26	21	26	29	27	20	2.0	1.0	3.0	n/a	0.018018018018018018	0.01098901098901099	0.02631578947368421	n/a	1.8426966292134832	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
883	A3_rep-1_tau-1700_lambda-100_part-2	A3	1.7	0.1	0	n/a	5.0	1.0	2.0	2.0	1.6666666666666667	0.4714045207910317	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	327	3	30	74	0.22629969418960244	0.22629969418960244	0.4184353505612245	253	0.7737003058103975	27	23	24	0.24107142857142858	0.21296296296296297	0.22429906542056074	85	85	83	5	11	4	11	10	8	6	7	8	4	14	25	23	25	26	28	30	29	28	25	3.0	1.0	1.0	0.0	0.046153846153846156	0.008547008547008548	0.010638297872340425	0.0	1.527027027027027	n/a	0.0	0.0	0.0	n/a	0.0	n/a	n/a	n/a
884	A3_rep-1_tau-1700_lambda-100_part-3	A3	1.7	0.1	0	n/a	8.0	3.0	3.0	2.0	2.6666666666666665	0.4714045207910317	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	322	3	30	84	0.2608695652173913	0.2608695652173913	0.4391089103635686	238	0.7391304347826086	29	30	25	0.28431372549019607	0.28846153846153844	0.21551724137931033	73	74	91	4	11	11	10	9	9	10	15	2	3	21	23	21	15	27	27	26	21	29	28	1.0	2.0	1.0	2.0	0.017241379310344827	0.03333333333333333	0.013157894736842105	0.1	1.4761904761904763	n/a	0.42	0.375	2.0	n/a	0.018518518518518517	n/a	n/a	n/a
885	A3_rep-1_tau-1700_lambda-100_part-4	A3	1.7	0.1	0	n/a	7.0	2.0	3.0	2.0	2.3333333333333335	0.4714045207910317	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	321	3	30	81	0.2523364485981308	0.2523364485981308	0.43435327247185984	240	0.7476635514018691	30	24	27	0.27522935779816515	0.23076923076923078	0.25	79	80	81	4	11	8	18	9	7	12	5	4	3	13	25	28	18	24	28	24	31	23	26	2.0	1.0	3.0	1.0	0.0392156862745098	0.013888888888888888	0.018518518518518517	0.027777777777777776	1.5061728395061729	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
886	A3_rep-1_tau-1700_lambda-100_part-5	A3	1.7	0.1	0	n/a	9.0	2.0	4.0	3.0	3.0	0.816496580927726	1.0	0.0	2.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	329	3	30	70	0.2127659574468085	0.2127659574468085	0.4092634906738584	259	0.7872340425531915	29	21	20	0.25217391304347825	0.21428571428571427	0.1724137931034483	86	77	96	9	8	6	6	8	2	12	7	4	8	26	28	24	24	28	22	19	29	31	28	4.0	0.0	4.0	1.0	0.042105263157894736	0.0	0.027777777777777776	0.014285714285714285	1.542857142857143	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
887	A3_rep-1_tau-1700_lambda-100_part-6	A3	1.7	0.1	0	n/a	6.0	1.0	3.0	2.0	2.0	0.816496580927726	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	322	3	30	69	0.21428571428571427	0.21428571428571427	0.4103259033241449	253	0.7857142857142857	25	23	21	0.211864406779661	0.22549019607843138	0.20588235294117646	93	79	81	6	5	7	4	6	15	11	7	7	1	21	22	23	21	30	20	25	29	29	33	4.0	0.0	1.0	1.0	0.03361344537815126	0.0	0.007692307692307693	0.045454545454545456	1.3623188405797102	n/a	0.32142857142857145	0.16666666666666666	n/a	n/a	n/a	n/a	n/a	n/a
888	A3_rep-1_tau-1700_lambda-100_part-7	A3	1.7	0.1	0	n/a	8.0	2.0	3.0	3.0	2.6666666666666665	0.4714045207910317	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	311	3	30	75	0.24115755627009647	0.24115755627009647	0.4277856815321567	236	0.7588424437299035	25	28	22	0.2358490566037736	0.28	0.20952380952380953	81	72	83	5	5	3	9	13	6	11	10	10	3	20	31	28	27	16	21	25	26	26	16	1.0	4.0	1.0	0.0	0.0136986301369863	0.03636363636363636	0.029411764705882353	0.0	1.32	n/a	0.46153846153846156	0.375	2.0	n/a	0.043478260869565216	n/a	n/a	n/a
889	A3_rep-1_tau-1700_lambda-100_part-8	A3	1.7	0.1	0	n/a	6.0	1.0	4.0	1.0	2.0	1.4142135623730951	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	316	3	30	65	0.20569620253164558	0.20569620253164558	0.4042094442188428	251	0.7943037974683544	23	17	25	0.19658119658119658	0.19767441860465115	0.22123893805309736	94	69	88	10	9	7	5	7	6	8	5	5	3	23	27	15	20	29	30	28	31	24	24	2.0	3.0	0.0	0.0	0.03333333333333333	0.028037383177570093	0.0	0.0	1.3846153846153846	n/a	0.18181818181818182	0.3333333333333333	0.0	1.0	0.0	0.012195121951219513	n/a	n/a
890	A3_rep-1_tau-1700_lambda-100_part-9	A3	1.7	0.1	0	n/a	5.0	1.0	1.0	3.0	1.6666666666666667	0.9428090415820634	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	320	3	30	87	0.271875	0.271875	0.44492581895749767	233	0.728125	33	30	24	0.3	0.27522935779816515	0.2376237623762376	77	79	77	7	11	7	9	9	10	9	11	7	7	8	25	29	27	20	26	27	25	28	18	2.0	2.0	0.0	0.0	0.028985507246376812	0.011560693641618497	0.0	0.0	1.735632183908046	n/a	0.0	0.2	0.0	1.0	0.0	0.021739130434782608	n/a	n/a
891	A3_rep-1_tau-1700_lambda-300_part-0	A3	1.7	0.3	0	n/a	8.0	1.0	2.0	5.0	2.6666666666666665	1.699673171197595	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	312	3	30	68	0.21794871794871795	0.21794871794871795	0.4128523637975543	244	0.782051282051282	31	14	23	0.2767857142857143	0.13861386138613863	0.23232323232323232	81	87	76	12	4	11	6	5	4	8	7	8	3	18	32	24	20	31	22	20	25	19	33	0.0	2.0	4.0	2.0	0.0	0.021052631578947368	0.05405405405405406	0.02531645569620253	1.4558823529411764	n/a	0.35	0.375	0.0	n/a	0.0	n/a	n/a	n/a
892	A3_rep-1_tau-1700_lambda-300_part-1	A3	1.7	0.3	0	n/a	4.0	2.0	2.0	0.0	1.3333333333333333	0.9428090415820634	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	331	3	30	81	0.24471299093655588	0.24471299093655588	0.4299169024398099	250	0.7552870090634441	31	26	24	0.28703703703703703	0.2524271844660194	0.2	77	77	96	7	13	9	11	6	7	8	8	6	6	18	23	19	25	30	29	28	28	29	21	1.0	1.0	1.0	1.0	0.02702702702702703	0.007575757575757576	0.00909090909090909	0.019230769230769232	1.6049382716049383	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
893	A3_rep-1_tau-1700_lambda-300_part-10	A3	1.7	0.3	0	n/a	15.0	2.0	7.0	6.0	5.0	2.160246899469287	3.0	1.0	1.0	2.0	2.0	2.0	0.0	0.0	1.0	3.0	285	3	30	64	0.22456140350877193	0.22456140350877193	0.4172931578194668	221	0.775438596491228	25	19	20	0.22935779816513763	0.2235294117647059	0.21978021978021978	84	66	71	2	10	6	6	5	5	9	7	9	5	8	22	23	21	28	21	27	29	26	16	2.0	6.0	5.0	1.0	0.03636363636363636	0.10714285714285714	0.05263157894736842	0.043478260869565216	1.234375	n/a	0.16666666666666666	0.2	0.0	1.0	0.0	0.02857142857142857	n/a	n/a
894	A3_rep-1_tau-1700_lambda-300_part-2	A3	1.7	0.3	0	n/a	7.0	4.0	3.0	0.0	2.3333333333333335	1.699673171197595	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	320	3	30	76	0.2375	0.2375	0.42555111326373	244	0.7625	23	24	29	0.23711340206185566	0.23300970873786409	0.24166666666666667	74	79	91	12	8	6	6	8	8	7	5	12	4	24	27	16	30	28	28	20	31	24	16	1.0	5.0	1.0	0.0	0.02127659574468085	0.04201680672268908	0.02	0.0	1.3289473684210527	n/a	0.0	0.0	0.0	0.0	0.0	0.0	n/a	n/a
895	A3_rep-1_tau-1700_lambda-300_part-3	A3	1.7	0.3	0	n/a	8.0	1.0	6.0	1.0	2.6666666666666665	2.3570226039551585	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	304	3	30	77	0.2532894736842105	0.2532894736842105	0.4348952933810461	227	0.7467105263157895	32	18	27	0.2807017543859649	0.22784810126582278	0.24324324324324326	82	61	84	9	9	11	9	10	8	9	9	1	2	27	27	14	21	26	19	21	22	20	30	2.0	1.0	4.0	0.0	0.025	0.015151515151515152	0.04597701149425287	0.0	1.3506493506493507	n/a	0.3125	0.25	1.0	n/a	0.020833333333333332	n/a	n/a	n/a
896	A3_rep-1_tau-1700_lambda-300_part-4	A3	1.7	0.3	0	n/a	10.0	4.0	4.0	2.0	3.3333333333333335	0.9428090415820634	2.0	0.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	285	3	30	68	0.23859649122807017	0.23859649122807017	0.42622553372800603	217	0.7614035087719299	25	19	24	0.26881720430107525	0.2087912087912088	0.2376237623762376	68	72	77	3	9	7	9	10	9	4	6	6	5	12	27	24	16	18	27	25	24	20	24	2.0	5.0	1.0	0.0	0.038461538461538464	0.05154639175257732	0.018518518518518517	0.0	1.2352941176470589	n/a	0.14285714285714285	0.2	1.0	1.0	0.045454545454545456	0.03333333333333333	n/a	n/a
897	A3_rep-1_tau-1700_lambda-300_part-5	A3	1.7	0.3	0	n/a	8.0	2.0	4.0	2.0	2.6666666666666665	0.9428090415820634	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	2.0	329	3	30	75	0.22796352583586627	0.22796352583586627	0.41951895871860967	254	0.7720364741641338	31	22	22	0.2627118644067797	0.2222222222222222	0.19642857142857142	87	77	90	8	9	8	4	13	5	8	9	8	3	20	27	28	24	23	28	28	26	28	22	0.0	2.0	5.0	1.0	0.0	0.02702702702702703	0.02617801047120419	0.043478260869565216	1.4666666666666666	n/a	0.3157894736842105	0.25	n/a	n/a	n/a	n/a	n/a	n/a
898	A3_rep-1_tau-1700_lambda-300_part-6	A3	1.7	0.3	0	n/a	6.0	2.0	1.0	3.0	2.0	0.816496580927726	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	316	3	30	79	0.25	0.25	0.4330127018922193	237	0.75	25	27	27	0.25	0.23893805309734514	0.2621359223300971	75	86	76	4	7	14	9	5	6	7	10	12	5	14	29	22	27	25	23	20	26	24	27	2.0	1.0	1.0	1.0	0.0273972602739726	0.016666666666666666	0.0136986301369863	0.03125	1.5063291139240507	n/a	0.18181818181818182	0.16666666666666666	0.0	1.0	0.0	0.024390243902439025	0.0	0.0
899	A3_rep-1_tau-1700_lambda-300_part-7	A3	1.7	0.3	0	n/a	9.0	3.0	2.0	4.0	3.0	0.816496580927726	1.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	2.0	290	3	30	67	0.23103448275862068	0.23103448275862068	0.4214944252716485	223	0.7689655172413793	25	21	21	0.25510204081632654	0.21	0.22826086956521738	73	79	71	4	13	6	2	8	7	9	8	6	4	21	23	27	19	23	21	27	28	21	13	3.0	2.0	3.0	1.0	0.04477611940298507	0.019230769230769232	0.04054054054054054	0.022222222222222223	1.2686567164179106	n/a	0.1724137931034483	0.3333333333333333	n/a	n/a	n/a	n/a	n/a	n/a
900	A3_rep-1_tau-1700_lambda-300_part-8	A3	1.7	0.3	0	n/a	2.0	0.0	2.0	0.0	0.6666666666666666	0.9428090415820634	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	349	3	30	86	0.24641833810888253	0.24641833810888253	0.4309249827435617	263	0.7535816618911175	31	26	29	0.25833333333333336	0.23853211009174313	0.24166666666666667	89	83	91	7	7	8	8	10	13	9	13	5	6	29	29	28	17	26	23	27	23	31	30	0.0	1.0	0.0	1.0	0.0	0.008064516129032258	0.0	0.009009009009009009	1.755813953488372	n/a	0.0	0.0	0.0	n/a	0.0	n/a	n/a	n/a
901	A3_rep-1_tau-1700_lambda-300_part-9	A3	1.7	0.3	0	n/a	9.0	1.0	5.0	3.0	3.0	1.632993161855452	3.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	290	3	30	72	0.2482758620689655	0.2482758620689655	0.43201268312733304	218	0.7517241379310344	27	25	20	0.24545454545454545	0.31645569620253167	0.19801980198019803	83	54	81	3	6	3	8	8	11	9	8	12	4	6	30	22	17	22	25	25	28	24	19	5.0	1.0	2.0	1.0	0.03968253968253968	0.03333333333333333	0.018518518518518517	0.038461538461538464	1.6111111111111112	n/a	0.3103448275862069	0.1111111111111111	n/a	n/a	n/a	n/a	n/a	n/a
902	A3_rep-1_tau-1700_lambda-500_part-0	A3	1.7	0.5	0	n/a	7.0	3.0	3.0	1.0	2.3333333333333335	0.9428090415820634	0.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	1.0	327	3	30	91	0.2782874617737003	0.2782874617737003	0.4481557211430548	236	0.7217125382262997	35	26	30	0.3125	0.2653061224489796	0.2564102564102564	77	72	87	8	14	8	10	8	9	8	9	14	3	28	22	24	26	25	23	25	19	22	22	1.0	0.0	2.0	4.0	0.008264462809917356	0.0	0.025	0.07692307692307693	1.4835164835164836	n/a	0.4318181818181818	0.42857142857142855	0.0	n/a	0.0	n/a	n/a	n/a
903	A3_rep-1_tau-1700_lambda-500_part-1	A3	1.7	0.5	0	n/a	5.0	2.0	3.0	0.0	1.6666666666666667	1.247219128924647	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	319	3	30	69	0.21630094043887146	0.21630094043887146	0.4117218036540344	250	0.7836990595611285	23	18	28	0.21904761904761905	0.19148936170212766	0.23333333333333334	82	76	92	7	8	7	7	6	4	7	7	13	3	19	28	13	29	30	28	29	29	23	22	3.0	2.0	0.0	0.0	0.034482758620689655	0.012658227848101266	0.0	0.0	1.5942028985507246	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
904	A3_rep-1_tau-1700_lambda-500_part-10	A3	1.7	0.5	0	n/a	5.0	3.0	1.0	1.0	1.6666666666666667	0.9428090415820634	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	329	3	30	71	0.21580547112462006	0.21580547112462006	0.41137995789452464	258	0.78419452887538	17	26	28	0.1588785046728972	0.23636363636363636	0.25	90	84	84	7	11	8	8	7	8	8	7	3	4	23	25	28	28	29	18	23	21	33	30	1.0	1.0	1.0	2.0	0.014492753623188406	0.008928571428571428	0.025	0.024691358024691357	1.4366197183098592	n/a	0.041666666666666664	0.2	0.0	n/a	0.0	n/a	n/a	n/a
905	A3_rep-1_tau-1700_lambda-500_part-2	A3	1.7	0.5	0	n/a	3.0	0.0	2.0	1.0	1.0	0.816496580927726	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	337	3	30	81	0.2403560830860534	0.2403560830860534	0.427299703264095	256	0.7596439169139466	30	26	25	0.25	0.2653061224489796	0.21008403361344538	90	72	94	13	10	5	6	8	7	9	11	8	4	23	26	19	19	28	29	27	25	28	32	2.0	0.0	0.0	1.0	0.01652892561983471	0.0	0.0	0.010752688172043012	1.691358024691358	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
906	A3_rep-1_tau-1700_lambda-500_part-3	A3	1.7	0.5	0	n/a	5.0	1.0	1.0	3.0	1.6666666666666667	0.9428090415820634	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	327	3	30	79	0.2415902140672783	0.2415902140672783	0.4280471732580475	248	0.7584097859327217	25	36	18	0.21739130434782608	0.3185840707964602	0.18181818181818182	90	77	81	12	5	7	6	10	4	11	10	6	8	24	23	29	30	26	25	20	21	30	20	0.0	0.0	3.0	2.0	0.0	0.0	0.02702702702702703	0.017241379310344827	1.5822784810126582	n/a	0.18181818181818182	0.2	n/a	n/a	n/a	n/a	n/a	n/a
907	A3_rep-1_tau-1700_lambda-500_part-4	A3	1.7	0.5	0	n/a	15.0	5.0	6.0	4.0	5.0	0.816496580927726	3.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	256	3	30	47	0.18359375	0.18359375	0.3871525344885882	209	0.81640625	12	10	25	0.13953488372093023	0.13513513513513514	0.2604166666666667	74	64	71	0	1	2	5	10	7	4	5	5	8	10	15	21	20	26	19	24	24	27	23	11.0	0.0	4.0	n/a	0.10476190476190476	0.0	0.04878048780487805	n/a	1.3829787234042554	n/a	0.2459016393442623	0.13333333333333333	n/a	n/a	n/a	n/a	n/a	n/a
908	A3_rep-1_tau-1700_lambda-500_part-5	A3	1.7	0.5	0	n/a	6.0	1.0	3.0	2.0	2.0	0.816496580927726	1.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	326	3	30	66	0.20245398773006135	0.20245398773006135	0.4018287826702532	260	0.7975460122699386	25	22	19	0.22123893805309736	0.2018348623853211	0.18269230769230768	88	87	85	11	2	7	8	7	7	5	10	3	6	18	20	22	28	29	27	31	22	33	30	2.0	2.0	2.0	0.0	0.025974025974025976	0.017094017094017096	0.017543859649122806	0.0	1.6515151515151516	n/a	0.125	0.16666666666666666	n/a	n/a	n/a	n/a	n/a	n/a
909	A3_rep-1_tau-1700_lambda-500_part-6	A3	1.7	0.5	0	n/a	8.0	4.0	2.0	2.0	2.6666666666666665	0.9428090415820634	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	325	3	30	66	0.20307692307692307	0.20307692307692307	0.40228930683095787	259	0.796923076923077	19	24	23	0.18446601941747573	0.21818181818181817	0.20535714285714285	84	86	89	8	6	6	9	9	9	7	5	6	1	28	30	23	27	27	27	29	25	23	20	1.0	1.0	1.0	2.0	0.016666666666666666	0.00909090909090909	0.01020408163265306	0.15384615384615385	1.5909090909090908	n/a	0.2830188679245283	0.375	3.0	n/a	0.06818181818181818	n/a	n/a	n/a
910	A3_rep-1_tau-1700_lambda-500_part-7	A3	1.7	0.5	0	n/a	8.0	2.0	4.0	2.0	2.6666666666666665	0.9428090415820634	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	306	3	30	87	0.28431372549019607	0.28431372549019607	0.45108694393440546	219	0.7156862745098039	32	19	36	0.3106796116504854	0.2159090909090909	0.3130434782608696	71	69	79	6	12	4	10	13	14	9	5	10	4	20	24	23	15	23	19	27	24	15	29	3.0	1.0	1.0	1.0	0.02857142857142857	0.020833333333333332	0.02857142857142857	0.013888888888888888	1.5517241379310345	n/a	0.2647058823529412	0.125	2.0	n/a	0.043478260869565216	n/a	n/a	n/a
911	A3_rep-1_tau-1700_lambda-500_part-8	A3	1.7	0.5	0	n/a	6.0	2.0	3.0	1.0	2.0	0.816496580927726	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	325	3	30	68	0.20923076923076922	0.20923076923076922	0.4067594552531874	257	0.7907692307692308	31	17	20	0.2743362831858407	0.17346938775510204	0.17543859649122806	82	81	94	8	2	5	6	7	10	10	7	5	8	21	25	21	30	29	26	26	26	25	28	1.0	2.0	2.0	1.0	0.029411764705882353	0.012345679012345678	0.02247191011235955	0.02564102564102564	1.4852941176470589	n/a	0.5161290322580645	0.3333333333333333	0.0	n/a	0.0	n/a	n/a	n/a
912	A3_rep-1_tau-1700_lambda-500_part-9	A3	1.7	0.5	0	n/a	7.0	1.0	5.0	1.0	2.3333333333333335	1.8856180831641267	2.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	304	3	30	65	0.2138157894736842	0.2138157894736842	0.40999828980793246	239	0.7861842105263158	18	22	25	0.1651376146788991	0.2558139534883721	0.22935779816513763	91	64	84	3	10	4	9	10	6	14	5	3	1	11	26	29	27	26	23	22	26	23	26	2.0	1.0	4.0	n/a	0.10526315789473684	0.009174311926605505	0.022727272727272728	n/a	1.4307692307692308	n/a	0.38095238095238093	0.14285714285714285	n/a	n/a	n/a	n/a	n/a	n/a
913	A3_rep-1_tau-1700_lambda-700_part-0	A3	1.7	0.7	0	n/a	7.0	3.0	1.0	3.0	2.3333333333333335	0.9428090415820634	0.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	1.0	0.0	320	3	30	73	0.228125	0.228125	0.41962362227953753	247	0.771875	22	23	28	0.20754716981132076	0.21100917431192662	0.26666666666666666	84	86	77	14	9	8	3	5	3	7	13	7	4	22	27	28	17	31	24	21	23	22	32	2.0	4.0	1.0	0.0	0.021739130434782608	0.034482758620689655	0.018867924528301886	0.0	1.452054794520548	n/a	0.0	0.0	0.0	n/a	0.0	n/a	n/a	n/a
914	A3_rep-1_tau-1700_lambda-700_part-1	A3	1.7	0.7	0	n/a	7.0	2.0	3.0	2.0	2.3333333333333335	0.4714045207910317	2.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	299	3	30	76	0.25418060200668896	0.25418060200668896	0.43539961365417645	223	0.745819397993311	26	23	27	0.24528301886792453	0.25	0.26732673267326734	80	69	74	4	8	5	6	5	8	12	12	9	7	11	20	20	23	31	28	20	24	17	29	5.0	0.0	1.0	1.0	0.04716981132075472	0.0	0.018518518518518517	0.009708737864077669	1.4210526315789473	n/a	0.5	0.2857142857142857	0.0	n/a	0.0	n/a	n/a	n/a
915	A3_rep-1_tau-1700_lambda-700_part-10	A3	1.7	0.7	0	n/a	6.0	2.0	3.0	1.0	2.0	0.816496580927726	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	322	3	30	73	0.2267080745341615	0.2267080745341615	0.4187021894797955	249	0.7732919254658385	22	22	29	0.1981981981981982	0.24175824175824176	0.24166666666666667	89	69	91	7	8	6	5	9	3	12	9	9	5	27	28	23	20	27	25	24	27	27	21	3.0	0.0	0.0	1.0	0.023809523809523808	0.0	0.0	0.027777777777777776	1.5342465753424657	n/a	0.14285714285714285	0.3333333333333333	1.0	1.0	0.02	1.0	n/a	n/a
916	A3_rep-1_tau-1700_lambda-700_part-2	A3	1.7	0.7	0	n/a	5.0	1.0	3.0	1.0	1.6666666666666667	0.9428090415820634	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	311	3	30	81	0.2604501607717042	0.2604501607717042	0.43888025078111864	230	0.7395498392282959	25	27	29	0.22935779816513763	0.2903225806451613	0.26605504587155965	84	66	80	5	12	5	10	9	9	9	12	8	2	9	24	20	26	27	19	27	24	20	34	3.0	2.0	0.0	n/a	0.029411764705882353	0.017241379310344827	0.0	n/a	1.6666666666666667	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
917	A3_rep-1_tau-1700_lambda-700_part-3	A3	1.7	0.7	0	n/a	11.0	3.0	3.0	5.0	3.6666666666666665	0.9428090415820634	1.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	305	3	30	67	0.21967213114754097	0.21967213114754097	0.4140244992082456	238	0.780327868852459	19	17	31	0.18627450980392157	0.17894736842105263	0.28703703703703703	83	78	77	8	4	8	3	7	6	14	6	5	6	17	26	11	31	27	21	22	30	23	30	5.0	1.0	3.0	2.0	0.04201680672268908	0.014285714285714285	0.02912621359223301	0.15384615384615385	1.2537313432835822	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
918	A3_rep-1_tau-1700_lambda-700_part-4	A3	1.7	0.7	0	n/a	5.0	1.0	3.0	1.0	1.6666666666666667	0.9428090415820634	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	332	3	30	79	0.23795180722891565	0.23795180722891565	0.42582947838942364	253	0.7620481927710844	26	27	26	0.23636363636363636	0.25961538461538464	0.22033898305084745	84	77	92	10	12	2	9	9	4	10	9	8	6	16	24	34	27	27	27	26	27	23	22	1.0	3.0	1.0	n/a	0.010416666666666666	0.013333333333333334	0.09090909090909091	n/a	1.6962025316455696	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
919	A3_rep-1_tau-1700_lambda-700_part-5	A3	1.7	0.7	0	n/a	10.0	3.0	5.0	2.0	3.3333333333333335	1.247219128924647	2.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	289	3	30	66	0.22837370242214533	0.22837370242214533	0.4197846524876139	223	0.7716262975778547	25	17	24	0.24271844660194175	0.22077922077922077	0.22018348623853212	78	60	85	3	8	2	7	8	12	13	8	3	2	14	28	21	29	28	14	23	23	20	23	3.0	4.0	1.0	2.0	0.05660377358490566	0.06896551724137931	0.010638297872340425	0.023809523809523808	1.6515151515151516	n/a	0.6153846153846154	0.3	n/a	n/a	n/a	n/a	n/a	n/a
920	A3_rep-1_tau-1700_lambda-700_part-6	A3	1.7	0.7	0	n/a	6.0	2.0	2.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	324	3	30	72	0.2222222222222222	0.2222222222222222	0.41573970964154905	252	0.7777777777777778	19	28	25	0.17117117117117117	0.2641509433962264	0.2336448598130841	92	78	82	4	7	4	6	10	8	10	8	10	5	21	29	21	30	26	28	19	28	23	27	1.0	0.0	3.0	1.0	0.013513513513513514	0.0	0.01948051948051948	0.07692307692307693	1.5277777777777777	n/a	0.3	0.16666666666666666	1.0	n/a	0.04	n/a	n/a	n/a
